text,sentiment
"Pemprov DKI Terapkan Ganjil Genap di Tempat Wisata

#GTVNews #Infografis #LengkapCepatBeritanya #PemprovDKI #DKIJakarta #GanjilGenap #Wisata #Ancol #TMII #PPKM https://t.co/Cgh4QtBnLX",1
"asa aneh....

hari jumat tp ga jumatan....

#ppkm",2
"Perbaiki Sirkulasi Udara Di Rumah Untuk Cegah COVID-19 Menjamah

Baca selengkapnya di:
https://t.co/f4FY0miaaC

""We Do Your Home Work""

Visit Our Office:
Jl. Metro Pondok Indah Blok SG No.26
#PPKM 
#PPKMDarurat 
#InvestasiProperti https://t.co/1vKzH4LiDp",1
semangaatt pejuang PPKM 💪💪 #muslimah #mondaymorning #muslimwomen #ppkm #quarantine #COVID19,0
"Gubernur Jawa Barat Ridwan Kamil menetapkan 20 daerah untuk memberlakukan Pembatasan Sosial Berskala Besar (PSBB) proporsional selama dua minggu dimulai dari 11-25 Januari 2021.

https://t.co/TYrQIuUBO5

#vivacoid #ridwankamil #psbb #ppkm https://t.co/sHn6bsVr6u",1
"Kalo rujak karetnya 1 itu artinya ngga pedas.
Kalo rujak karetnya 2 itu artinya pedes.
Kalo rujak karetnya udah 4 nggabisa bayangin lagi sih pedesnya kaya gimana lagi.

#PPKMDarurat #PpkmDiperpanjang #PPKMLevel4 #PPKM",2
"#homesweathome
#celebrityfitnessindonesia
#fitnessfirstindonesia
#dirumahaja
#stayathome
#ppkm
#stayfit
#healthy
#lifestyle
#immunebooster
#workout
#staysane
#stayinshape
#stressrelieve
#liveclass
#howispendmyevening
#myfitjourney
#mystory https://t.co/pcBnXqMQV8",1
"Tips mencegah Obeisitas ala Madu gif

Www https://t.co/zYh0BdEDWP

#tipsMaduGif
#obeisitas 
#tipsdiet 
#ppkm 
#kegemukan https://t.co/ItaEe62Dpe",1
Pos Indonesia Salurkan 4.261 Ton Beras Bantuan PPKM untuk Aceh https://t.co/PNvgdGZKTE lewat @NukilanID @PosIndo #PPKM #COVID19,1
"PENYEKATAN JALUR 3 PILAR KOTA PASURUAN

Penyekatan Jalur di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mengurangi mobilitas masyarakat.

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkm https://t.co/C8nzdHk93d",1
"Halo Sahabat Mido! Hari ini adalah hari pertama pembatasan pelayanan masa PPKM Darurat di Kantor Imigrasi Surakarta. Selalu simak pembaruan dari kami dan tanyakan via kontak yang tersedia untuk  pertanyaan lebih lanjut ya!⁣
⁣
#PPKM⁣
#PPKMDARURAT⁣
#imigrasi⁣
#kanimsurakarta https://t.co/KcuMuJr4ai",1
"Karena daerah-daerah tersebut punya indikator di bawah ambang batas kriteria penerapan PPKM Mikro. Keren kan?

Berita selengkapnya: https://t.co/WxPXZGZyoS

#ppkm #ppkmmikro #SIM #corona #covid19 #lebaran",1
Dalam 30 hari terakhir Positivity Rate sudah di bawah 1% bahkan 20 hari terakhir di bawah 0.5% lebih rendah daripada #ILI - perlu skenario dan strategi untuk keluar dari perangkap #PPKM dan masuk menuju era #endemi serta hidup berdampingan dengan COVID-19 https://t.co/oIFY1cu408,1
"Pemkot Bandar Lampung tak segan mencabut izin pelaku usaha yang melanggar aturan selama Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3.  

#PPKM #Bandarlampung #Izinusaha #Beritaterkini #lampostco
https://t.co/j3bDTHSqIX",1
"Fingerspot Jagonya Absensi Online 
Mempersembahkan https://t.co/QrgRLaffs0

Layanan absensi online , bisa untuk semua. WFH , WFO dan Karyawan Mobile. Semua Bisa Pakai FiO

Jadi ga perlu tuh, galau lagi karena ga tau update pekerjaan karyawan WFH. 

#wfh #ppkmdarurat #ppkm https://t.co/XQQlfPpKQm",0
"Kota Surabaya masuk PPKM level 1.

#merahputihcom #ppkm #surabaya #NewsUpdates 
https://t.co/iRtd4C3LYq",1
#DPR #PPKM https://t.co/IhajaSX1z3,1
"Majelis Ulama Indonesia (MUI) meminta pemerintah melonggarkan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM), dengan catatan semakin memperketat protokol kesehatan (prokes).
https://t.co/fozuQ0YVxj
#PPKM #PPKMLevel4 #MUI https://t.co/gtUg3pRqNB",1
"Ada cerita apa selama PPKM?
.
.
.
📸 @mosesmmms 
#ppkm @ Jakarta, Indonesia https://t.co/cOvYfy5aMM",1
#Snacktime #efek #ppkm bisa gembul ini hahahahaa #BP_Picture #instapicture #mycreation https://t.co/QbLzUgu8ss,1
#PerkasaTeam #PPKM #SMSPerkasa #TokoBangunan #JualBesi #BesiSNI #DistributorSurabaya #DistributorBesiBeton #TokoBaja #TokoBesi #kontraktor #besibaja,1
"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/7A6QDUbvhq",1
"Cuci mobil selain membuat bersih juga bisa membakar kalori lho! Nyalakan mesin bila mobil tak terpakai, keadaan ini juga membuat aki mobil lebih terawat. Cek keadaan oli dan air. Bersihkan interior mobil dari debu-debu. #tips #mncinsurance #ppkm",0
"Corona cepatlah berlalu
#COVID 
#Vaksin 
#ppkm 
#IbukotaNegara https://t.co/a0nuO92iGy",1
"Sanitizer AnolyteBaby 100ml HOCI NonAlkohol for 0+Month Natural Rp65.000
https://t.co/LfsJR9V1ma

🚚Kirim dari
Jln. Bintaro Raya TANAH KUSIR
JAKARTA SELATAN
#Prokes #PPKM #Nataru #Sanitizer #Disinfektan #Humidifier #Anitiseptik #Kesehatan #Virus #Bakteri #Jamur #Mikroba #Pathogen https://t.co/xjFwTGPTK9",1
"Pas ngutang melas, pas bayar males!!! 

Dasar TUMAN

#ppkm
#SayaMauMelamarAnakOm https://t.co/epcCmN3WHl",2
Knp sih PPKM diperpanjang pengumumanya dicicil2 gt gemes deh. Udh sekalian aja bilang diperpanjang sampai batas waktu tidak ditentukan #PPKM,2
"Simak ketentuannya di slide-2 ya :) 

Pakai Maskermu dan segera ikuti Vaksinasi !
---
Pastikan sahabat selalu update informasi dari kami ya, 
baik melalui media sosial ataupun website kami.

Salam sehat, jangan lupa #ProtokolKesehatan dan Patuh #PPKM !

Lets Beat Covid !",1
Salah satu alasan pemerintah memperpanjang PPKM adalah hanya 2 dari 7 provinsi yang mengalami penurunan kasus Corona. Mana saja? #PPKM https://t.co/Q3XmMa4cqg,1
@direktoridosen Kurangi melihat spanduk politisi berarti kurangi keluar dan di rumah aja👍 #PPKM,2
"Sudah minggu ke 3 #PPKM nih #sobatcegah, bagaimana kamu menjalani keseharianmu di tengah kondisi #Pandemi sampai saat ini? Jgn lupa utk tetap menjaga kebugaran jasmani &amp; rohani ya sob &amp; pastinya jauhi narkoba. Salam #Sehat Tanpa Narkoba

#bersihnarkoba #bersihcovid19 #covid19 https://t.co/IG4hP8qMDi",0
saking sudah terbiasanya dengan ketidakpastian #perpanjang #9Agustus #PPKM,1
"Kulinet kena lagi aduh #ppkm #ppkmjawabali
https://t.co/wjZCeAncfp",2
"#ppkm 
#ppkmdarurat 
#ppkmmikro @ Gajah Mada Plaza Jakarta https://t.co/cgB1EzCXVc",1
"Hari Pertama Kerja, Pos Penyekatan Di Kalimalang Dipadati Pengguna Jalan #ppkm #bekasi #penyekatan https://t.co/B8QUcXhYoZ",1
"PPKM : Polsek Kalibagor Polresta Banyumas Bubarkan Remaja yang berkerumun.

#ppkm
#kalibagor
#polsekkalibagorhadir
#salamharkamtibmas https://t.co/OrHNbTSq52",1
"Situs KicauQQ Online Poker Dan Domino Pilihan Terbaik Menggunakan Server GradeA+ Tanpa Lelet Dengan Winrate Tertinggi !
Join Langsung Di : https://t.co/FbxcJ02WlK
Dibaca juga : https://t.co/QYoqsQLzF3

#daftarpkv #pkvonline #PkvGames #AgenPoker #PPKM #Demo #sange https://t.co/u2icFIRFR0",1
"PPKM atau PSBB???
Semoga covid ini segera berlalu dan Bali cepat pulih. Rahayu sareng sami Ton!!

#baosbali #pssbb #ppkm #covid19indonesia @ Pantai Kuta Bali https://t.co/Hx64cCf0LJ",1
"1. Pemerintah memutuskan untuk membatalkan penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 di seluruh Indonesia selama Natal dan Tahun Baru (Nataru) - #PPKM #Nataru #JernihkanHarapan
https://t.co/0HMtlMfRb6",1
"Jika PPKM di perpanjang dan hasilnya sama saja..

Maka akan di lanjutkan dengan adu pinalti..

#ayovaksin #PPKMDarurat  #PPKM #PpkmDiperpanjang",1
"Pimpin Rapat Kabinet Terbatas, Jokowi Minta Penerapan PPKM Lebih Tegas dan Konsisten

#PPKM  https://t.co/4dpo0fXXpM",1
"Iya, gampang saja. Urusan IT biarkan kami yang tangani, Anda fokus ke masa depan bisnis yg anda jalankan.
https://t.co/8Y38UuwXbn
#konsultanit #pendidikan #ppkm #psbb #covid19 #pandemi #2021 https://t.co/KOMyTf7nRT",2
"Dari pada di suruh tutup mending diarahkan/diberitahu kalo tidak boleh makan ditempat, rakyat miskin kota butun makan, meskipun hanya sepiring nasi yang ditaburi garam.
#PPKM
#PPKMSengsarakanRakyat",2
#berita #BeritaTerkini #BeritaJogja #BeritaJakarta #news #newsupdate #Viral #viraltiktok #viraltwitter #CovidMeredaKarenaPPKM #COVID19 #Covid_19 #COVID #Vaksin #vaksindulu #PPKM #ppkmtekancovid19 #ppkmuntuklawancovid #vaksinasinasional https://t.co/JjeJOxAek9,1
"Status PPKM turun ke level 2, Pemkot Metro mulai menerapkan PTM terbatas 100 persen....  #Kupastuntas #Metro #PPKM #PTMterbatas   https://t.co/TtxWuQkTtG",1
"#اندونيسيا 🇮🇩
الرحلات التي تندرج ضمن هذه الفئة هي : الرحلات البرية بمسافة لا تقل عن (250 كم) 
أو وقت سفر مدته (4 ساعات) من وإلى جزيرتي جاوا وبالي🔥

#جاكرتا #السعودية #موسم_الرياض #بالي #بونشاك
#Indonesia #Jakarta #jokowi #bali #puncak #RiyadhSeason #saudi #Vaksin #ppkm #umrah 🇮🇩 https://t.co/JfZRpvihjM",1
"PPKM : Pas Perlu Kamu Menghilang 
.
.
Lanjutttt #PPKM",1
"Kenyataan seringkali lebih panas dari terik matahari. 

#latepost
#moment
#fyp 
#ppkm https://t.co/ufwEb0sv9Y",1
"Cek beibi cek
#ngacaduluyangkhusu
#PPKM #barugajian #parenting #toxic #toxicrelationships
#toxicpeople #parents  #PPKMLevel4 #BincangAkhlak
#PpkmDiperpanjang #mawasdiri #reminder #NoteToSelf #Weekend #CeritaJumatan #JumatBerkah
https://t.co/plBqaHZyTb",1
"Gelar Resepsi Pernikahan saat PPKM Darurat, Perangkat Desa Jati Karanganyar Dipanggil Kejari 

Selengkapnya klik tautan berikut ini. 
#Karanganyar #Perangkatdesa #Resepsi #Nikah #PPKM #Darurat
 https://t.co/YBK1zJE3Mn",1
"Ini akan terus begini jika pusat tidak tegas kepada rotasi covid ini, dan masih mengikuti perintah dari luar

#PPKM",2
"Damai dimulai dari sebuah senyuman ....,..
......
Sehat Dinegara yg sakit ,baru tantangan ....
.....
Semangat kakak 
.
#furichan 
#covid2021 
#ppkm 
#damniloveindonesia @ Dunia Yg Fana Dan Penuh Tipu Daya https://t.co/rpekdzoWfm",2
Polsek Selemadeg kembali laksanakan kegiatan Yustisi PPKM Level-2 di Pasar dan Terminal Bajera. #ppkm #prokes #ProkesCegahPandemi #pakaimasker #BersatuLawanCorona #polrestabanan https://t.co/LesBnD6PN7,1
"#ppkm Mikro, Pantai Air Manis #padang Tutup. Kunjungi https://t.co/eMzB8Sfk6q . #hdp #pantaiairmanis https://t.co/uds0vUqnL8",1
"Dalam Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Skala Mikro di Jawa dan Bali, TNI akan mengerahkan 29.736 personel untuk melakukan tracing Covid-19
#KAMUHARUSTAU
#PPKM 
#PPKMMikro 

https://t.co/Qn7ptt6udP",1
#PPKM https://t.co/VtyO3GM3Dx,1
"Sumut Siap Laksanakan PPKM Mikro

sumber: https://t.co/UOyEFKqleM
@kemendagri @RahmayadiEdy @ijeck09

#PPKM #SumutLawanCovid19 #Kominfo #SumutBermartabat #PemprovSumut #SumateraUtara #SumutSmartProvince #EdyRahmayadi #Ijeck https://t.co/bwXF9hI7fG",1
"apa kabar 2022?

#PpkmDiperpanjang 
#PPKM 
#lekasmembaik https://t.co/cxoLsAcprD",1
@DKIJakarta @JSCLab @aniesbaswedan @ArizaPatria @dinkesJKT BRAVO! @aniesbaswedan @ArizaPatria @SatpolPP_Jakpus @SatpolPP_DKI #ppkm #psbb Pokoknya keren abiez! https://t.co/eJGowCnwVi,0
"PPKM diperpanjang mergo opo? Yo mergo kowe ra mencintaiku, jal mencintai mulai saiki!

PPKM : Pisan Pisan Kowe Mencintaiku
#PPKM #PPKMLevel4",2
"@GitaRah__ @Kretagama_RI Pancung ya kak😂
#kretagama #3T #ppkm",1
"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto menyebut daerah PPKM Level 3 di luar Pulau Jawa dan Bali dibolehkan menggelar belajar tatap muka. 

#PPKM #PPKMLevel3 #SekolahTatapMuka 

https://t.co/cHt2MWvEMW",1
"Rusak rusak, dilarang berkerumun.
Tapi menandatangani potensi kerumunan....

#PPKM",2
"Salmon Mentai 🤤

#Mentai #SalmonMentai #Salmon #PPKM #Kuliner #KulinerSurabaya #Surabaya https://t.co/z0pj5G1QyV",1
"Ternyata emang benet nyaa pak Juliari *si maling* dana BANSOS pandemi ini minta divonis BEBAS . 

HERAN BGT 🤮🤮🤮

VIRALIN wehhh biar ini ga sampe di terima hakim.  

#PPKM #juliari https://t.co/LUM0yWuShJ https://t.co/A9l8CyENg2",2
Terlalu pait untuk dikenang  #PPKM,2
"PPKM Mikro di Tangsel resmi diperpanjang selama dua minggu, yaitu mulai dari 23 Februari 2021 hingga 8 Maret 2021 mendatang. https://t.co/yyd6FRP0nv

 #ppkm #pemkottangsel #ppkmmikro #side https://t.co/CQgHEbV4nl",1
Akhirnya ketrima kerja di #PSG setelah nganggur karena #PPKM dirumahkan. #Messi #PPKMSengsarakanRakyat #diperpanjang https://t.co/djUlpciT1J,1
"#PPKM Level tinggi ...
saat aku dan kamu tak lagi chatting apalagi calling
tapi saling berdoa &amp; berusaha 
agar setelah pandemi Halal Bareng",0
"#اندونيسيا 🇮🇩

جاكرتا الآن 🔥

( اللهم صيباً نافعاً 🤲) ❤️

* تشهد جاكرتا الآن عصر الجمعة 12 نوفمبر 2021م. أمطار خير وبركة بفضل الله ورحمته ❤️

#جاكرتا #أمطار #الجمعة #موسم_الرياض #السعودية #بالي
#Indonesia #Jakarta #jokowi #RiyadhSeason #bali #Lombok #Mandalika #Vaksin #ppkm 🇮🇩 https://t.co/U9d1Wf5DqG",1
Apa PPKM-mu? #ppkm #PPKMDarurat https://t.co/jhHV2349EZ,1
"Evaluasi PPKM, walau makin kesini kasus harian-Bor terus menurun tapi kita harus tetap waspada, jangan lengah, COVID-19 masih ada. Tetap disiplin prokes.
#jokowi
#ppkm
#indonesiamaju https://t.co/FIN82ZDbEl",0
"[TERBARU] Penanganan #COVID19 di Jakarta.
(1/2) Update data tes &amp; kasus PCR DKI Jakarta 9 Maret 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar dapat disembuhkan dan tidak menularkan virus.
#JagaJakarta  #PSBBJakarta #PPKM https://t.co/tn3bpR4Esj",1
Bismillah menang tourney Guilty Gear Strive Tekken 7 #ppkm #panjang,1
"Instruksi Mendagri soal PPKM Mikro: RT Zona Merah Dilarang Ada Kegiatan Lebih dari 3 Orang

#PPKM #PPKMMikro  https://t.co/ClOnuTzu9a",1
"SOP 100+ Distributor Resmi on #Google https://t.co/eIHMBIslJC #Pekanbaru #PPKM Jaga Diri, Konsumsi Utsukushhii untuk Melawan COVID",1
"Malinau Masuk Wilayah PPKM Level 3, Satgas Penanganan Covid-19 Bakal Bahas Sinkronisasi Aturan
 #Covid19 #viruscorona #vaksinasi #vaksin #pandemi #Kaltara #Tarakan #Nunukan #Malinau #Bulungan #TanaTidung #TanjungSelor #TribunKaltara #PPKM
https://t.co/1eqnIBVUXY",1
"Patroli show of force
Forkopimda tinjau beberapa lokasi keramaian pada hari pertama penerapan PPKM Darurat

#amannusa
#ppkmdarurat
#ppkm

@DivHumas_Polri
@HumasPoldaJatim https://t.co/TwtJdnpULe",1
"#Ppkm #Malang Raya Berlanjut, Gubernur Sambang Sambil Rakor
https://t.co/WFkP8bktfO, #Malang –  Menindaklanjuti hasil evaluasi pemerintah pusat terkait #Ppkm Level 4 di wilayah #Malang Raya, Gubernur ...
.
Baca selengkapnya : https://t.co/QkvwxWp2Mf
.
#GubernurKhofifah https://t.co/tI786KJyeJ",1
"Info dong ,jalur Bogor Depok ada penyekatan g ? Klau ada dimana nya?
#ppkm",1
"Dulu itu kalo punya usaha di tanya kenapa bangkrut.
""Paradigma orang berfikir""
Pasti banyak hutang ya, pasti main jablai mulu ya, pasti narkoba nih, pasti suka dugem, pasti utang Bank.
Kalo sekarang kenapa bangkrut?
Jawabnya di Bangkrutin sama Pemerintah.
#PPKM",2
"PPKM:
Pulang 
Pergi 
Kripto 
Maning

#tokocrypto #ppkm #TSS #tokocryptosantaisore",1
@FiersaBesari Setelah difucksin gw kira suara kita terdengar kalo #PPKM  harus dihentikan ternyata #lahiyabarusadar kalo banteng punya tanduk tetapi gk punya telinga  :v,2
"Gantung Bridge on Pangrango 🇮🇩

Imagine

Argentina
#ForzaAzzurri 
#BapakPresidenMenyerahlah 
Anies
Ganjar
#PPKM 
#lockdownextension 
#LockDown 
#nature 
#BridgesOfLove
#forest 
#AllkpopRacist 
#samsunggalaxyM51
#mobilephonephotography
England
Denmark 
#NaturePhotography https://t.co/c1ytQ7rloA",1
"Pemerintah memberikan pelonggaran seiring diperpanjangnya PPKM, termasuk dibukanya tempat permainan anak di pusat perbelanjaan atau mal. POT

#Mal #PPKMLevel2 #PPKM #Jabodetabek #PusatBelanja #SeputariNewsPagi #SeputariNewsRCTI https://t.co/noGYAntYRG",1
"Malls open just for F &amp; B takeaways &amp; groceries along with other essentials needs.  

#hxc #harmoniexchange #jakarta #ppkm #ppkmdarurat #harmoni #jakartapusat #malls @ Harmonie Exchange https://t.co/dGoaTVpBmi",1
"#JERITANRAKYAT #Berita #BeritaNasional #Pemerintahan #Peristiwa #Paspampres #Polisi #PPKM #PPKMDarurat
https://t.co/Aqg0Gu6Sum",1
PPKM Darurat mulai dijalankan pada 3 - 20 Juli 2021 di Jawa-Bali. Rakyat butuh teladan kedisiplinan para pemimpin dalam menjalankan PPKM Darurat itu. #PPKM Darurat,1
@ulfanabila97 Masa #PPKM ini gw cuma bisa bilang kangen banget sama kantong sama duit yg sekarang nge-Ghosting gara2 ppkm gada pemasukan,0
"PPKM Level1, Polres Kepulauan Seribu dan Polsek Jajaran Terus melakukan Pengawasan ProKes dan Cek Scan Barcode Lindungi Warga dan Wisatawan di Dermaga Keberangkatan. Jumat (11/11).

#ayopakaimasker
#ppkm
#ppkmlevel1
#polreskepulauanseribu
#pulauseribu https://t.co/xFHRv8C3X7",1
Seaneh apa sih #PPKM di daerah kalian?,2
"Para pengendara yang melewati pos pembatasan mobilitas Tapal Kuda Lenteng Agung, Jakarta Selatan kembali diperiksa STRP oleh petugas mulai sekitar pukul 11.12 WIB. #PPKM  https://t.co/6PxVEbP6Lt",1
"The evaluation will be done every week to know whether the country's entry points remain sufficient and effective, or whether adjustments need to be made, she said.
#indonesia #ppkm #publicrestriction #entrypointrertrictions @ebscentreglobal https://t.co/0PxyVMQ3o3",1
"they call her... weekeeshee...
#butterflysoup #ppkm https://t.co/CycPJw7vEF",1
"Lewat Batas Jam Operasional, Sejumlah Warung Makan Kena Sanksi https://t.co/EJGNWyyYcg #Pandemi #berita #nusabali #PPKM #COVID19",1
"""Sentilan sentilun.2""
Ngopi ala Ontoseno dan wisanggeni..
@anchor #anchorindonesia #podcastindonesia #ppkm #pendemi #covid19

https://t.co/Oo8YuV8Qk8",1
#fastwifi #cabletv #airbnb #safe #airbnbbali #balivibes #digital  #nomad #baligasm #baliholiday #balilife #ppkm #pricing #indonesia #lockdown  #pandemic https://t.co/iCg8idAVOB,1
"🧘
.
.
.
#ppkm #studytour #amedbali #energyhealing #aftercovidtrip #colouringmyday #positivemindset @ Amed Bali https://t.co/b2PQPP0YCu",1
"Pemerintah kembali menaikkan status Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di DKI Jakarta dari level satu menjadi level 2.
#ppkm 
https://t.co/G3hT40MCYs",1
"https://t.co/RXcVz7ppY9

Menteri PUPR Akui PPKM Berdampak Penurunan Volume Lalu Lintas Jalan Tol 40 Persen

#MenteriPUPR
#ppkm
#JasaMarga",1
"Tren kasus aktif di lima provinsi juga berhasil turun, begitu pula dengan Bed Occupancy Ratio (BOR) yang berhasil turun sebesar 70 persen.

#PPKM #Covid19 #Airlanggahartarto #SatgasCovid19 #Vaksin #FaktaBercerita #2021BacaSagha",1
"Selalu berkendara dengan hati-hati dan taat lalu lintas ya supaya selalu aman :)  

#naturallyaspirated #trending #viral #infootomotif #otonews #pajakkendaraan #pajakmobil #Toyota #PPKM #Jagajarak #covid19 #TaatPPKM",0
"Kura-kura, Pengusir Rasa Jenuh Kiper Persib Selama PPKM Darurat
#Persib #PersibBandung #IMadeWirawan #PPKMDarurat #PPKM
https://t.co/z92iC5B8fd",1
"Loker
https://t.co/6FU3IWZ2pV

#lowongankerja #jabodetabek #PPKM",1
"Akhir pekan sudah menanti,yuk tetap berhati-hati...
.

#rindusolo #ppkm #solomelawancorona #covid19 #protokolkesehatan #jagajarak #pakaimasker #ppkm #jauhikerumunan #cucitangan #stayheathy #staystrong https://t.co/91YYMIudL4",1
"Juru Bicara Vaksinasi dari Kementerian Kesehatan Siti Nadia Tarmizi : Komunitas rt dan rw itu longgar banget. Menurut saya yang harus di dorong ketangguhan adalah komunitas tempat yang berinteraksi terjadi, terutama yang berkerumunan padat. 
#PPKM #ppkmmikro #Covid19",1
Kalem bari ngopi #PPKM https://t.co/kLv5czjP2U,1
@XLG4ever #BapakPresidenMenyerahlah #ppkm #pakpresidenkapanmundur #RakyatMuak,2
"Penanganan #COVID19 di Jakarta. (1/2) Update data tes PCR/antigen, kasus dan vaksinasi DKI Jakarta 25 April 21. Strategi tes, lacak dan isolasi terus digencarkan untuk temukan sebanyaknya kasus positif agar tidak menularkan virus.
via @DKIJakarta 
#PPKM https://t.co/jv49EJKroK",1
"DKI Jakarta kembali berstatus level 2 dalam pelaksanaan PPKM kali ini.

#merahputihcom #dkijakarta #ppkm https://t.co/SxawnaMwSM",1
"#PPKM oohh #PPKMDarurat ....

Covid = konspirasi.
Masker = punya hak ga mau pake masker, dan alasan laennya.
Vaksin = takut mati, ada chipnya, ga ngaruh tetep kena dan opini laennya.
Positif = pemerintah ga becus nanganinnya..

Video ga julid..tp caption ga tahan buat ga #julid . https://t.co/0Fz6IkxJXB",2
"Nanaonan si..
Euweuh gawe..
PPKM 6 Minggu
Ah sia mah jok
Can obeh sugan

#PPKM #MundurAjaPakde",2
#PPKM diperpanjang ampe Nino cerein Elsa,1
"Vaksinasi, PPKM, &amp; Disiplin Prokes Kunci Kendalikan Pandemi

#PPKM #PPKMSuksesTekanKovid #NKRIMajuBerjaya https://t.co/DhYTpVZBF2",1
"DPRD Jatim Dukung Perpanjangan PPKM Mikro
@FraksiPKB
@dpwpkbjatim_
#ppkm
#ppkmmikro https://t.co/BTTU7Spalu",1
